SerialNo;Substation;datetime;P_GEN_MAX;P_GEN_MIN;P_GEN
3067E69020456129;Forest Road;17/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/10/2013 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/10/2013 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/10/2013 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/10/2013 07:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;17/10/2013 08:00;0.22;0.003;0.1115
3067E69020456129;Forest Road;17/10/2013 09:00;0.978;0.219;0.5985
3067E69020456129;Forest Road;17/10/2013 10:00;1.608;1.087;1.3475000000000001
3067E69020456129;Forest Road;17/10/2013 11:00;2.017;1.646;1.8315
3067E69020456129;Forest Road;17/10/2013 12:00;2.04;0.56;1.3
3067E69020456129;Forest Road;17/10/2013 13:00;1.952;0.376;1.164
3067E69020456129;Forest Road;17/10/2013 14:00;1.115;0.321;0.718
3067E69020456129;Forest Road;17/10/2013 15:00;0.651;0.254;0.4525
3067E69020456129;Forest Road;17/10/2013 16:00;0.256;0.107;0.1815
3067E69020456129;Forest Road;17/10/2013 17:00;0.119;0.003;0.061
3067E69020456129;Forest Road;17/10/2013 18:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;17/10/2013 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/10/2013 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/10/2013 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/10/2013 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;17/10/2013 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/10/2013 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/10/2013 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/10/2013 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/10/2013 07:00;0.004;0.0;0.002
3067E69020456129;Forest Road;18/10/2013 08:00;0.141;0.038;0.0895
3067E69020456129;Forest Road;18/10/2013 09:00;0.176;0.122;0.149
3067E69020456129;Forest Road;18/10/2013 10:00;0.466;0.159;0.3125
3067E69020456129;Forest Road;18/10/2013 11:00;0.726;0.209;0.46749999999999997
3067E69020456129;Forest Road;18/10/2013 12:00;0.7;0.186;0.44299999999999995
3067E69020456129;Forest Road;18/10/2013 13:00;0.255;0.111;0.183
3067E69020456129;Forest Road;18/10/2013 14:00;0.344;0.096;0.21999999999999997
3067E69020456129;Forest Road;18/10/2013 15:00;0.354;0.183;0.26849999999999996
3067E69020456129;Forest Road;18/10/2013 16:00;0.352;0.111;0.23149999999999998
3067E69020456129;Forest Road;18/10/2013 17:00;0.1;0.0;0.05
3067E69020456129;Forest Road;18/10/2013 18:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/10/2013 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/10/2013 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/10/2013 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/10/2013 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;18/10/2013 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/10/2013 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/10/2013 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/10/2013 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/10/2013 07:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;19/10/2013 08:00;0.167;0.003;0.085
3067E69020456129;Forest Road;19/10/2013 09:00;0.379;0.058;0.2185
3067E69020456129;Forest Road;19/10/2013 10:00;0.399;0.065;0.232
3067E69020456129;Forest Road;19/10/2013 11:00;0.507;0.074;0.2905
3067E69020456129;Forest Road;19/10/2013 12:00;0.104;0.034;0.069
3067E69020456129;Forest Road;19/10/2013 13:00;0.172;0.028;0.09999999999999999
3067E69020456129;Forest Road;19/10/2013 14:00;0.116;0.088;0.10200000000000001
3067E69020456129;Forest Road;19/10/2013 15:00;0.158;0.066;0.112
3067E69020456129;Forest Road;19/10/2013 16:00;0.543;0.056;0.29950000000000004
3067E69020456129;Forest Road;19/10/2013 17:00;0.046;0.003;0.0245
3067E69020456129;Forest Road;19/10/2013 18:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/10/2013 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/10/2013 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/10/2013 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/10/2013 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;19/10/2013 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/10/2013 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/10/2013 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/10/2013 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/10/2013 07:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;20/10/2013 08:00;0.22;0.003;0.1115
3067E69020456129;Forest Road;20/10/2013 09:00;0.26;0.003;0.1315
3067E69020456129;Forest Road;20/10/2013 10:00;1.756;0.083;0.9195
3067E69020456129;Forest Road;20/10/2013 11:00;1.905;0.43;1.1675
3067E69020456129;Forest Road;20/10/2013 12:00;1.945;0.848;1.3965
3067E69020456129;Forest Road;20/10/2013 13:00;1.099;0.463;0.781
3067E69020456129;Forest Road;20/10/2013 14:00;0.579;0.257;0.418
3067E69020456129;Forest Road;20/10/2013 15:00;0.423;0.018;0.2205
3067E69020456129;Forest Road;20/10/2013 16:00;0.026;0.0;0.013
3067E69020456129;Forest Road;20/10/2013 17:00;0.186;0.0;0.093
3067E69020456129;Forest Road;20/10/2013 18:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/10/2013 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/10/2013 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/10/2013 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;20/10/2013 22:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;20/10/2013 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;21/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;21/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;21/10/2013 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;21/10/2013 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;21/10/2013 04:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;21/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;21/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;21/10/2013 07:00;0.0;0.0;0.0
3067E69020456129;Forest Road;21/10/2013 08:00;0.109;0.003;0.056
3067E69020456129;Forest Road;21/10/2013 09:00;0.211;0.098;0.1545
3067E69020456129;Forest Road;21/10/2013 10:00;0.43;0.122;0.276
3067E69020456129;Forest Road;21/10/2013 11:00;0.4;0.118;0.259
3067E69020456129;Forest Road;21/10/2013 12:00;0.531;0.226;0.3785
3067E69020456129;Forest Road;21/10/2013 13:00;0.565;0.27;0.4175
3067E69020456129;Forest Road;21/10/2013 14:00;0.749;0.446;0.5975
3067E69020456129;Forest Road;21/10/2013 15:00;0.625;0.235;0.43
3067E69020456129;Forest Road;21/10/2013 16:00;0.404;0.11;0.257
3067E69020456129;Forest Road;21/10/2013 17:00;0.068;0.003;0.035500000000000004
3067E69020456129;Forest Road;21/10/2013 18:00;0.0;0.0;0.0
3067E69020456129;Forest Road;21/10/2013 19:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;21/10/2013 20:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;21/10/2013 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;21/10/2013 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;21/10/2013 23:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;22/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;22/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;22/10/2013 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;22/10/2013 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;22/10/2013 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;22/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;22/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;22/10/2013 07:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;22/10/2013 08:00;0.092;0.003;0.0475
3067E69020456129;Forest Road;22/10/2013 09:00;0.382;0.124;0.253
3067E69020456129;Forest Road;22/10/2013 10:00;0.922;0.176;0.549
3067E69020456129;Forest Road;22/10/2013 11:00;0.322;0.1;0.21100000000000002
3067E69020456129;Forest Road;22/10/2013 12:00;0.545;0.134;0.3395
3067E69020456129;Forest Road;22/10/2013 13:00;0.472;0.053;0.2625
3067E69020456129;Forest Road;22/10/2013 14:00;0.414;0.109;0.2615
3067E69020456129;Forest Road;22/10/2013 15:00;0.288;0.183;0.2355
3067E69020456129;Forest Road;22/10/2013 16:00;0.26;0.179;0.2195
3067E69020456129;Forest Road;22/10/2013 17:00;0.124;0.0;0.062
3067E69020456129;Forest Road;22/10/2013 18:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;22/10/2013 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;22/10/2013 20:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;22/10/2013 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;22/10/2013 22:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;22/10/2013 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;23/10/2013 00:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/10/2013 01:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/10/2013 02:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/10/2013 03:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/10/2013 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;23/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;23/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;23/10/2013 07:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/10/2013 08:00;0.148;0.0;0.074
3067E69020456129;Forest Road;23/10/2013 09:00;0.683;0.083;0.383
3067E69020456129;Forest Road;23/10/2013 10:00;0.877;0.279;0.5780000000000001
3067E69020456129;Forest Road;23/10/2013 11:00;1.663;0.157;0.91
3067E69020456129;Forest Road;23/10/2013 12:00;1.476;0.16;0.818
3067E69020456129;Forest Road;23/10/2013 13:00;0.945;0.428;0.6865
3067E69020456129;Forest Road;23/10/2013 14:00;0.525;0.164;0.34450000000000003
3067E69020456129;Forest Road;23/10/2013 15:00;0.244;0.091;0.16749999999999998
3067E69020456129;Forest Road;23/10/2013 16:00;0.101;0.059;0.08
3067E69020456129;Forest Road;23/10/2013 17:00;0.051;0.0;0.0255
3067E69020456129;Forest Road;23/10/2013 18:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/10/2013 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;23/10/2013 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;23/10/2013 21:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/10/2013 22:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;23/10/2013 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;24/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;24/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;24/10/2013 02:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;24/10/2013 03:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;24/10/2013 04:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;24/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;24/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;24/10/2013 07:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;24/10/2013 08:00;0.196;0.003;0.0995
3067E69020456129;Forest Road;24/10/2013 09:00;0.794;0.174;0.484
3067E69020456129;Forest Road;24/10/2013 10:00;1.503;0.44;0.9714999999999999
3067E69020456129;Forest Road;24/10/2013 11:00;1.93;1.535;1.7325
3067E69020456129;Forest Road;24/10/2013 12:00;1.88;1.335;1.6075
3067E69020456129;Forest Road;24/10/2013 13:00;1.287;0.171;0.729
3067E69020456129;Forest Road;24/10/2013 14:00;0.285;0.176;0.23049999999999998
3067E69020456129;Forest Road;24/10/2013 15:00;0.583;0.195;0.389
3067E69020456129;Forest Road;24/10/2013 16:00;0.379;0.067;0.223
3067E69020456129;Forest Road;24/10/2013 17:00;0.05;0.0;0.025
3067E69020456129;Forest Road;24/10/2013 18:00;0.0;0.0;0.0
3067E69020456129;Forest Road;24/10/2013 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;24/10/2013 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;24/10/2013 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;24/10/2013 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;24/10/2013 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;25/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;25/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;25/10/2013 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;25/10/2013 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;25/10/2013 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;25/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;25/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;25/10/2013 07:00;0.0;0.0;0.0
3067E69020456129;Forest Road;25/10/2013 08:00;0.0;0.0;0.0
3067E69020456129;Forest Road;25/10/2013 09:00;0.13;0.003;0.0665
3067E69020456129;Forest Road;25/10/2013 10:00;0.212;0.116;0.164
3067E69020456129;Forest Road;25/10/2013 11:00;1.02;0.152;0.586
3067E69020456129;Forest Road;25/10/2013 12:00;0.752;0.156;0.454
3067E69020456129;Forest Road;25/10/2013 13:00;0.86;0.252;0.556
3067E69020456129;Forest Road;25/10/2013 14:00;0.451;0.287;0.369
3067E69020456129;Forest Road;25/10/2013 15:00;0.397;0.182;0.2895
3067E69020456129;Forest Road;25/10/2013 16:00;0.231;0.17;0.2005
3067E69020456129;Forest Road;25/10/2013 17:00;0.164;0.003;0.0835
3067E69020456129;Forest Road;25/10/2013 18:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;25/10/2013 19:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;25/10/2013 20:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;25/10/2013 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;25/10/2013 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;25/10/2013 23:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;26/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;26/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;26/10/2013 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;26/10/2013 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;26/10/2013 04:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;26/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;26/10/2013 06:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;26/10/2013 07:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;26/10/2013 08:00;0.191;0.003;0.097
3067E69020456129;Forest Road;26/10/2013 09:00;0.667;0.06;0.36350000000000005
3067E69020456129;Forest Road;26/10/2013 10:00;0.412;0.038;0.22499999999999998
3067E69020456129;Forest Road;26/10/2013 11:00;1.699;0.336;1.0175
3067E69020456129;Forest Road;26/10/2013 12:00;1.336;0.291;0.8135
3067E69020456129;Forest Road;26/10/2013 13:00;0.845;0.294;0.5695
3067E69020456129;Forest Road;26/10/2013 14:00;0.705;0.283;0.494
3067E69020456129;Forest Road;26/10/2013 15:00;0.392;0.069;0.2305
3067E69020456129;Forest Road;26/10/2013 16:00;0.176;0.031;0.1035
3067E69020456129;Forest Road;26/10/2013 17:00;0.054;0.0;0.027
3067E69020456129;Forest Road;26/10/2013 18:00;0.0;0.0;0.0
3067E69020456129;Forest Road;26/10/2013 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;26/10/2013 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;26/10/2013 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;26/10/2013 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;26/10/2013 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 07:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 08:00;0.185;0.0;0.0925
3067E69020456129;Forest Road;27/10/2013 09:00;0.84;0.173;0.5065
3067E69020456129;Forest Road;27/10/2013 10:00;1.475;0.911;1.193
3067E69020456129;Forest Road;27/10/2013 11:00;1.638;0.953;1.2954999999999999
3067E69020456129;Forest Road;27/10/2013 12:00;1.41;0.532;0.971
3067E69020456129;Forest Road;27/10/2013 13:00;0.831;0.431;0.631
3067E69020456129;Forest Road;27/10/2013 14:00;0.62;0.187;0.40349999999999997
3067E69020456129;Forest Road;27/10/2013 15:00;0.503;0.043;0.273
3067E69020456129;Forest Road;27/10/2013 16:00;0.253;0.026;0.1395
3067E69020456129;Forest Road;27/10/2013 17:00;0.052;0.0;0.026
3067E69020456129;Forest Road;27/10/2013 18:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;27/10/2013 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 07:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 08:00;0.091;0.0;0.0455
3067E69020456129;Forest Road;28/10/2013 09:00;0.278;0.076;0.17700000000000002
3067E69020456129;Forest Road;28/10/2013 10:00;1.303;0.263;0.7829999999999999
3067E69020456129;Forest Road;28/10/2013 11:00;1.652;0.697;1.1744999999999999
3067E69020456129;Forest Road;28/10/2013 12:00;1.34;0.317;0.8285
3067E69020456129;Forest Road;28/10/2013 13:00;0.663;0.155;0.40900000000000003
3067E69020456129;Forest Road;28/10/2013 14:00;0.617;0.016;0.3165
3067E69020456129;Forest Road;28/10/2013 15:00;0.407;0.046;0.22649999999999998
3067E69020456129;Forest Road;28/10/2013 16:00;0.123;0.046;0.08449999999999999
3067E69020456129;Forest Road;28/10/2013 17:00;0.16;0.0;0.08
3067E69020456129;Forest Road;28/10/2013 18:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;28/10/2013 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 07:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 08:00;0.149;0.003;0.076
3067E69020456129;Forest Road;29/10/2013 09:00;0.91;0.186;0.548
3067E69020456129;Forest Road;29/10/2013 10:00;1.389;0.962;1.1755
3067E69020456129;Forest Road;29/10/2013 11:00;1.427;0.615;1.021
3067E69020456129;Forest Road;29/10/2013 12:00;1.404;0.646;1.025
3067E69020456129;Forest Road;29/10/2013 13:00;0.769;0.487;0.628
3067E69020456129;Forest Road;29/10/2013 14:00;0.682;0.213;0.4475
3067E69020456129;Forest Road;29/10/2013 15:00;0.265;0.103;0.184
3067E69020456129;Forest Road;29/10/2013 16:00;0.124;0.047;0.08549999999999999
3067E69020456129;Forest Road;29/10/2013 17:00;0.041;0.0;0.0205
3067E69020456129;Forest Road;29/10/2013 18:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;29/10/2013 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 07:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 08:00;0.14;0.003;0.07150000000000001
3067E69020456129;Forest Road;30/10/2013 09:00;0.83;0.166;0.498
3067E69020456129;Forest Road;30/10/2013 10:00;1.23;0.863;1.0465
3067E69020456129;Forest Road;30/10/2013 11:00;1.256;1.033;1.1444999999999999
3067E69020456129;Forest Road;30/10/2013 12:00;1.067;0.202;0.6345
3067E69020456129;Forest Road;30/10/2013 13:00;0.188;0.173;0.1805
3067E69020456129;Forest Road;30/10/2013 14:00;0.24;0.174;0.207
3067E69020456129;Forest Road;30/10/2013 15:00;0.339;0.102;0.2205
3067E69020456129;Forest Road;30/10/2013 16:00;0.091;0.048;0.0695
3067E69020456129;Forest Road;30/10/2013 17:00;0.041;0.0;0.0205
3067E69020456129;Forest Road;30/10/2013 18:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;30/10/2013 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/10/2013 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/10/2013 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/10/2013 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/10/2013 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/10/2013 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/10/2013 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/10/2013 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/10/2013 07:00;0.0;0.0;0.0
3067E69020456129;Forest Road;31/10/2013 08:00;0.045;0.0;0.0225
3067E69020456129;Forest Road;31/10/2013 09:00;0.167;0.03;0.0985
3067E69020456129;Forest Road;31/10/2013 10:00;0.26;0.063;0.1615
3067E69020456129;Forest Road;31/10/2013 11:00;0.184;0.075;0.1295
3067E69020456129;Forest Road;31/10/2013 12:00;0.19;0.131;0.1605
3067E69020456129;Forest Road;31/10/2013 13:00;0.31;0.165;0.2375
3067E69020456129;Forest Road;31/10/2013 14:00;0.332;0.141;0.2365
3067E69020456129;Forest Road;31/10/2013 15:00;0.164;0.077;0.1205
3067E69020456129;Forest Road;31/10/2013 16:00;0.078;0.003;0.0405
3067E69020456129;Forest Road;31/10/2013 17:00;0.003;0.0;0.0015
